"4.T.1"	"4.T.2"	"7.T.1"	"7.T.2"	"8.T.1"	"8.T.2"	"9.T.4"	"9.T.Flare"	"10.T.2"	"10.T.3"	"17.T.4"	"17.T.Flare"	"18.T.1"	"18.T.2"	"20.T.1"	"20.T.2"	"32.T.2"	"44.T.1"	"44.T.2"	"57.T.1"	"57.T.2"	"63.T.1"	"63.T.2"	"64.T.1"	"64.T.2"	"68.T.2"	"68.T.Flare"	"69.T.2"	"69.T.Flare"	"72.T.1"	"72.T.2"	"73.T.1"	"73.T.Flare"	"2.T.1"	"2.T.2"	"6.T.2"	"13.T.1"	"13.T.2"	"15.T.1"	"15.T.2"	"21.T.2"	"21.T.Flare"	"22.T.1"	"22.T.2"	"23.T.1"	"23.T.2"	"27.T.1"	"27.T.2"	"29.T.1"	"29.T.2"	"30.T.1"	"30.T.2"	"34.T.3"	"34.T.4"	"38.T.3"	"38.T.4"	"39.T.1"	"39.T.2"	"19.T.1"	"41.T.1"	"41.T.2"	"46.T.3"	"46.T.Flare"	"54.T.1"	"54.T.2"	"55.T.1"	"55.T.2"	"3.T.1"	"3.T.2"	"11.T.1"	"11.T.2"	"19.T.2"	"25.T.1"	"25.T.2"	"26.T.1"	"26.T.2"	"31.T.1"	"31.T.2"	"37.T.1"	"37.T.2"	"47.T.1"	"47.T.2"	"48.T.1"	"48.T.2"	"32.T.1"	"24.T.1"	"49.T.1"	"49.T.2"	"60.T.1"	"60.T.2"	"67.T.1"	"67.T.2"	"74.T.1"	"74.T.2"	"75.T.1"	"75.T.2"	"79.T.1"	"79.T.2"	"6.T.Flare"	"24.T.2"
"contig_103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02009443196369	4.0706823899367	0	0	0	0.994711746202543	0.935323977272453	0	0	0.953068375831231	117.720840660579	10985.3183339604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1030"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990697681426292	0	0	0	0	0	523.607191479496	4197.86820652445	0	2.01416253315729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1031"	0.996415147675362	7.35408071036779	1.02520288070165	0	1.0235688889051	0	96.8690509769458	358.577495830026	2.00107917417361	3.99954599627208	0	0	0	0	0	0	0	0	0	2.06161229232007	2.0251503299394	0	1.01413434608716	1446.0393221288	4942.73546255659	0	2.02472138418956	0	0	0	0	0	6.06061731926665	0	1.01032882701079	0.996534016815529	0	0	0	0	13.1061176296297	0	3.00289789996821	0	0	14.1163220795977	13.0221112869821	36.0890809550111	1.99625330855941	0	0	0	2.01155381727409	0	2.03890001830374	1.02593475739798	1.0139983934048	0	0	0	1.00302762076906	0	1.00008088174261	0	0	0.993085259137161	0.989979382824175	0	2.0044397169213	3.99952794073629	0	2.99963751902586	0	0	0	0	0	0	0.98850187986377	0	39.0238631082699	3.00336922749303	12.9448459297734	45.578736596372	0	0	2.01071780146571	0	0	0	0	0	1.00775068072681	2.99923710147122	0	1.03432661724045	1.01873100275656	2.02616437214815	5.08980114937238	0
"contig_1032"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.889676395389	0	0	0	0	0	0	0	0	0
"contig_1033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00110946900159	0	0	1409.78242393307	0	0	0	0.998724137419176	0	0	0	0	0	0
"contig_1034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9992769289064	47.9333743214236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0187583491893	0	0	0	0	0	0	0	0
"contig_1035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.3274957374	6.13509970907214	0	0	0	0	0	0	0	0	0	1.98386076616789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1036"	0	0	0	0	89.8707778218184	40.0556207178598	0	0	0	0	0.996472982879702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.8884134235233	1.00601973863044	0	0	0	0	0	0	2.95734808283729	0	0	0	0	0	0	1.00202969453394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1037"	0	0	1.02908031670843	0	1.02130921366562	0	0	0	0	0	161.609381360371	31.2020350089738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99989857776926	32.0168978880018	0	0	0	0	8.16897682734442	46.5582996638538	0	0
"contig_1038"	0	57.9320694559044	1.06096850235642	59.9858030022102	2.04261842733125	0	13.1405219822622	0	150.73447159975	91.410119087285	0	11.064379173712	0	0	0	2.04343353774492	0	0	0	0	0	0	49.8051659126096	53.5292836053412	147.823352637023	0	24.8618044497341	53.0376783815498	0	70.8472756438345	0	0	209.80629818649	2.00368154965504	2.04110911759917	29.8869782744466	1.98108980510567	4.19123927666522	6.29943575925049	0	146.968012456824	0	7.01601664009632	0	5283.78819427029	74.5331022589358	32.190611615291	190.62124844646	3.99281907487774	13.0191046325214	12.1295413511132	0	18.0619800214337	0	3.05788598513323	1.02469971888151	1.0121782218941	0	1.03214302912833	67.6031995763042	48.871059039038	0	3.02952767415815	145.543624245866	0	23.8599631497267	76.1925065643661	25.1543054748446	8.0093821669598	153.472287480817	12.0065395408993	10.9941222782142	0	0	13.1296490664096	153.397111391003	0	0	0	0	0	51.0735488511808	17.8402506654316	8.15163629380883	0	1.00427323167197	6.80323585679844	1.0598852622191	2.04658137413865	0	94.6942983618583	21.4757128756141	39.4906280383017	53.2676465874393	150.582824059085	12.8610062741918	10.2393456656669	14.3442267650845	34.9543546225108	3.12103301644922
"contig_1039"	0	0	0	0	0	0	0	0	66.4814243241027	60.8049611328875	0	0	0	0	0	0	0	0	0	0	0	0	32.6366125603509	63.9249417502924	69.7853469468638	2.07140856152166	0	0	0	0	0	0	47.045755276887	0	0	36.902441027114	0	0	0	44.7277607660294	19.5767970568197	0	0	0	0	0	38.3738930676711	9.40832402668839	0	28.589981814992	0	0	0	0	9.30216215225128	0	0	0	0	0	0	0	0	0	0	0	0	9.42015492873532	0	0	8.83690034559986	0	0	0	2.30141213959254e-06	0	0	0	0	0	0	0	8.75953667804336	117.807764006948	0	0	0	0	0	0	0	0	10.3576066808186	18.6533328968379	11.2911854824601	0	20.6934011835281	0	0	0
"contig_104"	0	0	1.12679200300027	613.348400753758	0.972104162949348	1.98777767728158	2.07678297977393	5572.47164414315	3.17867694168144	0	2.01482679946545	0.979409099714209	21.7022847367047	90.471288473044	44.1055821856494	49.684494024606	17.7271760374446	18.3859887458602	19.7044726022095	19.9702461240726	23.2413586224558	122542.363665033	63.2553229593711	2.07116252387855	5.16990894634881	0	0.971964853632796	0	3.0253539410991	3.19567209695702	1.07106265741122	7396.5906440998	5.12303881128502	13.0622801850092	9.81340261253134	0	0	0	0	0	0	0	302.210200888054	0	0	0	0	0	0.989492554245409	2.16911892743024	0	0.994713679538031	2082.32301394829	2516.30982496802	428.215086107658	253.154349364296	0	0.961517920551115	0	0	0	78.4353616830191	8.00938193419405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924557203458076	0	0	0	0	0	100.59902898454	22.2160759287134	0	0	0	212.960563523819	0	0	0	0	0	0	0	0	4.58285071902078	1.10897250415605	0	0
"contig_1040"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02073860536215	1.97180809507544	0	0.985090484889492	0	2.04518140149142	1036.22277639144	3899.07840577855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1041"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.2150392794138	12.39781251123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99771427850321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1042"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29205700210201	16.8166906421199	0	0	0	0	0	0	0	0	0	0	0	0	3.00380004714906	0	1.63059574934423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0537295984251	2.00712055266777	2.00542933722207	1.96774801807715	3.94462142427151	4.98992182746179	2308.17764179089	1.99271021693321	12427.1624721541	2373.3480925354	0	0.995384968424088	2.0675596792692	2.00840550017887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1044"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.0494006129378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1045"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3030992327382	9.43755821586726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1046"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0067417911814	0	0	0	1.0045775611028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0555005648455	0	0	0	0	12.2514254627316	0	0	0	1.0479303064172	1757.6677449023	164.078419300278	0	0
"contig_1047"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.6378011647971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1048"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.9637366126868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1049"	0	4.2180856103222	0	0	0	0	0	0	0	1.00193350484823	0	0	0	0	11.9740589093477	0	0	0	0	0	0	0	0	0	0	1.01436623548272	0.996877752795784	2.01270629127415	2.00551442752045	8.08365073425371	595.329024956915	0	0	72.6321442559941	28.6134968324445	0	0.991932478942109	0	0	0.98602608369144	0	0	0	0	0	0	1.00363188706416	3.67546416336003	1.01146578202418	1.00471029681804	0.998962852455506	0	13.3349110195648	17.1539222593083	1.02455639883267	0	1.01334181108034	2.24794273329083	0	0	1.00767688742371	0	0	0	0	0	0.991292201959546	0	2.00788140780366	0	0	1.01199214848715	0	2.04191325454646	0	0	0	0	0	0	0	11.057932954475	1.00205070307313	0	0	0	0	0	0	0	0	0	1.00884007606299	0.999795561823047	1.06320701169485	0	0	0	0	4.53565667506684
"contig_105"	29.1264803027947	0	1.12593369769309	0	1.9449606327087	0	1.03815927758019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03532221456831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00998199135338	0	0	1.00383490083417	0	0.995155158034955	2001.09329822577	1276.26025270708	2.95039981863433	25.7469603157709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33459887179795	0	0	0	20.8691314772343	0	0	0	0	0	0
"contig_1050"	0	0	5.01520174748108	0	0	0	0	0	43.320551110202	2.02286481170763	0	0	0	0	0.942798796249359	0	54.0203429958842	0	0	0	20.2178734926803	0	623.343653863678	5.80013324674622	30.4851993118961	5.2779633569568	0	14.4795205686829	3.03610514783025	8.60138172710313	1.00829208087753	0	7.1614993954966	0	81469.4145549614	0	2.24974404149781	0	5.46408680812549	0	26.2222191838793	0	1.00431573490066	0	0	33.1626241751745	170.100441378863	32.5659408366548	58.1686351447182	0	8.80359241790795	3.15976748448868	90.3685617737471	3.18663830082999	0	4.16111866464938	146.386961293414	32.6566249707895	0	7.1860077528103	6.06390390105333	163.562420200683	87.1819743461081	0	0	10.9753564763614	0	9.04020695595814	0	11.9994710651211	41.3679063068233	0	0	165.011111584777	2.01108742012386	0	0	0	1.00492526338683	4.09538128323108	0	0	9.94718137380375	0	0	5.83259617757184	0	0	0	4.01025934611666	0	0	1.05044888848414e-08	35.2895437088874	0	6.46073649150934	0	26.9206433271062	0	0
"contig_1051"	0	49.7684484107805	0.0015849976453616	0	0	0	0	0	118.368428649297	3.934132413864e-06	0	6.23238190347542e-06	0	0	0	5.78897570120201e-08	0	0	0	0.0100761218294273	0	0	34.5212548180191	163.59745302804	666.24430078327	1.30599626810584e-08	0	4.13749493209956e-06	0	3.07421328349771e-06	0.00855279949635657	0	43.4576135948356	0	0	0.00958254281623807	0	0	0.000355849481623283	44.8386912191845	973.738308516715	1.35653573821839e-07	0.00977751518233799	2.72066285635457e-05	0	0	58.9233518099136	1.03486711343324e-08	128.21131104099	557.423609454647	0	0	0.00960711209274038	0.0101410462762492	0	0	0	0.000655957013506084	0	65.2947996052829	279.033359426156	0.00135270343261332	0	1.2751491860518e-06	0	737.805140051597	262.556358988818	0.00869936177802085	30.2611797404874	189.880072855686	23.5529781662992	0	0	0	0.0095854987016912	1.02061893552911e-05	0	0.00267074800487556	0	0	0.000160778442379889	4.97390539997728e-08	2.84994008321228e-08	0	0	4.66879851677165e-08	0	0	0	4.60406620834629e-06	0	0	2.18350524735099e-07	5.25138433307726e-08	0.00140564195857364	0.00569550842949871	8.95940311314792e-08	0.000132905910597492	0.00987615538197691	0
"contig_1052"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.8528004091829	78.1391636689255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1053"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95366659181046	37.5869319773286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1054"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6947034571162	15.2744644770225	31.7322745088459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99676658937242	0	0	0	0	0	0	0	0	0	0
"contig_1055"	0	0	0	68.6753210952924	0	0	1.88947096185794	0	43.9018731630935	6.04082680473743	0	0	29.4988571097704	0	0	9.62866195238144	8.05112848269459	0	0	0	0	0	9.19859138413926	86.8419266360715	816.882408735015	2.85641010237348	8.04804944507448	140.221881867388	0	1.10735642900901	1.08198897513487	0	415.538709359624	17.2161438598309	596.450190130512	31.1420938956883	0	420.801499840024	8.64223406521996	3.53010576750636	116.798717490506	0	17.1213844450847	0	0	1.46222023412449	47.6459481703763	44.8251400882814	21.241136494397	477.791138954528	216.126044334676	0	180.655233141365	3.72980479731643	1.39939303462391	44.6038271717214	0	0	35.5009811729985	12122.1319350877	1975.89352564688	4.52518698016313	0	170.089626744741	0	42.6620800910948	1.18974928694157	3.25920283938341	4.58205046685076	95.8940657282132	0	1.92431844672465	131.875230673018	19.4536347674115	4.42041506367124	1.02365808140557	0	4.30740523516587	0	0	0	53.6512489693534	25.2012363222445	25.4876373853146	0	1.16488796165228	0	0	0	142.956876774655	0	0	0	53.1241436256349	0	30.3972144138813	0	19.7550273904481	6.47257338592394	40.8252733307498
"contig_1056"	0	0	0	0	1.02207638593724	0	0	0	0	0	0	0	3.12113423292515	5.99051436478531	16.0337155107861	20.4058063501968	4.09817449054248	7.50798527341976	20429.2873517494	4.13706181672018	24.2709217061083	1.01466600201793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1057"	2.98609263046291	99.2969549114915	547.374164441248	823.544378915051	6.12846149069769	1.00141267616458	13.4171778297255	3.02626675013278	2534.81265899594	201.007255105448	0	136.285458538052	15.6233445621961	1.99673036509219	16.0383979179692	41.9392310979507	183.299565578562	10.9335875331753	1332.35997117134	948.737461989858	234.485053409373	1.01391023216099	18.9574951876459	1116.83091633181	1132.70195081198	30.3483979887676	40.2468426917788	538.999246529543	382.916558513997	208.076032260891	3.00731125836059	4.66005168658426	7496.58959374516	3149.72441614498	5316.03511585592	1270.10811193192	132.784739830644	2419.09791362227	16664.8143615562	609.088977875026	1742.87550845898	85.7028721853858	4829.68178545331	3.06777210223713	0	8.36513456659136	1003.99575959085	1026.38681199925	1065.81880429776	1991.26234006805	2000.39029579681	3.10038537382517	532.843418827397	217.580905539509	413.124284247192	575.692405864837	1.01152991303503	1.36553689725297	51.0083046630945	31561.3840816026	2116.38151189029	665.999989583442	780.81864198737	85.7193033299031	64.823037686573	2212.70170984267	495.591908256256	408.186019354613	210.750655138402	6725.74711264155	586.277251172368	18.4804366121266	185.342265675147	1041.6980030069	251.513503065781	1733.19568303216	10.9615566047355	12.7013689859598	29.6820832279786	23272.5867897495	2.10173158159342	63.63216439654	57.4459113891177	955.8511006557	14.2845874776271	38.174123456244	0	0	301.564663183671	673.503229895731	18.8025234513146	2.14001715259541	5.26959570997051	1590.33697437673	276.155880635879	1262.21216601028	1648.03698142965	5031.20344480742	98.149035563856	76.140109157296
"contig_1058"	0	69.7397256572692	0	53.6140862084033	0	0	0	0	0	0	0	0	0	1.00052661382515	0	608.610068526628	1.04541206979589	0	0	0	0	0	0.0071076188035698	0	0	0	0	0	0	1.01165949723268	0	1.98404351474098	0	0	0	1.05561386099439	0	0	1.08542773034173	0	0	0	0	0	0	0	152.211130012736	862.431581247293	0	0	0	0	1.93806368764578	0	0	0	0	0	0	0	3.76999345093246	0	0	0	2.10173414061843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98868235200143	4.59975157093529	0.708003577005551	7.60746216429356	0	0	0	0	0	0	0	0	10.9632329469977	26.1932021074199	8.99325129112289	4.6928046968528	0	0	0	0
"contig_1059"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9960049047667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02273231893753	0	0	0	1.02847460223091	136.849218414051	0	0	0	0.982744992613731	1.00997288715621	0	0	0	0.901449173686804	0.995217086434544	3.74360343534057	0	6527.51762935255	208.85244665211	0	0.96206283899372	1.96478292397908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05182597091073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13972479854779	0	0
"contig_1060"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0830612594468	56.0882964382902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1184495043709	0	0	0	0	0
"contig_1061"	0	0	0	288.810710259959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1352606197912	203.153648889998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.231349028488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1063"	0	0	0	0	0	0	0	18.9612758969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1500158604304	303.758622430855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1064"	0	0	0	0	0	0	0	0	191.776901986197	54.3787096181778	22.9139401904428	12.2441180564519	0	0	0	0	0	0	0	0	0	0	11.5304316083981	8.52323146537459	7.36161732153552	1.00563467709613	0	4.0214054930291	61.0004439548931	0.999551892778345	1.00177736403754	0	110.824397695716	2.00347787500966	96.0973394588641	0	0	1.02864717486476	0	0	14.5376343725435	0	0	0	0	0	87.3175944054737	65.4396671354608	1.99584007761898	0	2.91814832971805	0	2.00787494423903	2.12750296073365	0	3.07199211210373	0	1.0262115622664	0	1.01196953210832	0	1.8508536606555	0	0	0	4.96214711511164	0	2.00429167446823	1.01668658931198	50.1525344129312	4.99928444337563	0	1.05404819179304	1.00373417546664	1.07704500834004	0.985036175521361	0	0	0	0	0	1.0013004199228	0	1.99314818744448	0	34.8374844436949	0	0	0	0	1.00198949146306	7.30880812662024	12.1044555725939	27.2158852891139	32.4177375770107	5.17664788780826	1.08492886467819	2.07834280850427	0	146.45074688666
"contig_1065"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.3876783974783	521.84730423375	0	1.02304644726635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1066"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.254677356807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.604557465539	0	1.02307370727116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07287612636272
"contig_1067"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.3196028676787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.8731944593743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00450232109724	0	0	0	0	0	0	4.07449263794009	1.02430052578954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999224532912923	0	0	0	0	0	0	9.17856306788303	0	0	81.9974026076801
